Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6tLKnnoWA6uDJAuHBBTKvb,脱げばいいってモンじゃない！,Dead Ball Project vol.4,DeadballP,2010,262548,30,FALSE,thesoundsofspotify,2017-01-08T00:23:35Z,vocaloid,KarenT,0.525,0.961,8,-3.497,1,0.069,0.0011,0,0.192,0.742,154.878,4
spotify:track:4LC9CQIPfTskr57QSyofyM,花めかない,花めかない,NAKISO,10/12/2021,216521,45,FALSE,thesoundsofspotify,2024-03-01T21:08:32Z,vocaloid,NAKISO,0.615,0.91,10,-6.171,0,0.0363,0.0618,0.0128,0.568,0.968,92.022,4
spotify:track:03XONBRA5fulEuMs7gNQ05,悪ノ娘,Evils Theater,mothy,17/6/2009,277685,50,FALSE,thesoundsofspotify,2017-02-12T00:06:14Z,vocaloid,KarenT,0.535,0.716,9,-3.596,0,0.0278,0.158,0.00000191,0.0937,0.615,140.032,4
spotify:track:0ZubtcMS03sgVI3vDfFLLU,心拍数#0822,EXIT TUNES PRESENTS 神曲を歌ってみた4,CyoucyoP;Nero,10/2/2016,318000,15,FALSE,thesoundsofspotify,2023-10-14T00:03:58Z,"vocaloid,shatta,maloya",エグジットチューンズ,0.664,0.67,4,-6.116,1,0.0486,0.667,0.00000557,0.11,0.359,117.992,4
spotify:track:5NCNUvy3ccqlv4zTqWkUnO,Strangers,Exit Tunes Presents Supernova 7,Heavenz,11/3/2015,267300,22,FALSE,thesoundsofspotify,2023-09-01T17:19:13Z,vocaloid,EXIT TUNES,0.352,0.933,11,-3.506,0,0.0824,0.00297,0.0000722,0.294,0.451,186.05,4
spotify:track:64AZPxePUvXrp4oofVd2NN,ケッペキショウ,EXIT TUNES PRESENTS THE BEST OF GUMI from Megpoid,Scop,4/2/2015,219900,25,FALSE,thesoundsofspotify,2023-03-10T16:01:01Z,vocaloid,エグジットチューンズ,0.573,0.872,5,-3.098,0,0.041,0.00502,0,0.239,0.692,94.967,4
spotify:track:35gfWWbOM32hEaImNV3IhG,ルーマー,EXIT TUNES PRESENTS Entrance Dream Music'Turbo,ポリスピカデリー,22/1/2020,177320,31,FALSE,thesoundsofspotify,2024-01-12T18:12:03Z,vocaloid,ポニーキャニオン,0.736,0.65,2,-5.154,1,0.0464,0.255,0,0.0695,0.961,140.05,4
spotify:track:741e9M4J64BIhquRl8QlFX,あの夏が飽和する,不器用な男,カンザキイオリ;花譜,11/8/2021,358073,45,FALSE,thesoundsofspotify,2023-06-30T19:34:15Z,"vocaloid,j-pop,anime",KAMITSUBAKI RECORD,0.653,0.851,1,-6.874,1,0.0558,0.0922,0.0000525,0.372,0.303,90.027,4
spotify:track:656cl93tvnwuRYBhpc1H8A,致死毒を綴る,致死毒を綴る,SEVENTHLINKS,16/10/2020,182000,16,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,SEVENTHLINKS,0.704,0.628,5,-9.981,0,0.0663,0.00814,0.0000331,0.0947,0.86,120.013,4
spotify:track:1hir1AYrDFeT6weOvgXpBD,Onomatope (feat. Riria.),Onomatope (feat. Riria.),Maigo Hanyuu;Riria.,14/5/2021,166296,41,FALSE,thesoundsofspotify,2021-08-06T13:32:37Z,"vocaloid,j-pop,anime",VIA/TOY'S FACTORY,0.696,0.785,2,-5.375,1,0.0333,0.464,0.00246,0.0879,0.961,146.008,4
spotify:track:6yZMJJZQimHEgiG1CbucFx,デリヘル呼んだら君が来た - Original Ver.,デリヘル呼んだら君が来た (Original Ver.),NanahoshiKangengakudan,3/9/2014,249439,40,TRUE,thesoundsofspotify,2023-03-03T14:33:10Z,vocaloid,ナナホシ管弦楽団,0.585,0.525,7,-12.087,1,0.0479,0.0134,0.00613,0.314,0.656,95.03,4
spotify:track:78e8iqAs0bKAOWkIddLYuY,ロンリーユニバース,planetarium,Aqu3ra,22/11/2022,219000,47,FALSE,thesoundsofspotify,2023-01-06T17:05:23Z,vocaloid,Aqu3ra,0.775,0.755,2,-6.474,1,0.053,0.522,0.0027,0.0651,0.758,100.031,4
spotify:track:1J8P5gi2rwToqVyBZyCuOr,Daze（Re Ver.）,Mekakucity M's 1 ～Mekakucity Actors Vocal & Sound Collection～,Jin;MARiA,1/4/2015,233168,46,FALSE,thesoundsofspotify,2023-09-29T21:42:05Z,vocaloid,1st PLACE Co Ltd. | IA Project,0.583,0.968,1,-2.594,1,0.0979,0.00802,0.0000537,0.363,0.861,99,4
spotify:track:2RBQ84niVRC6bBdhe7lc9F,砂の惑星 feat.初音ミク,砂の惑星 feat.初音ミク,hachi,31/8/2017,238874,57,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,REISSUE RECORDS inc.,0.513,0.935,5,-2.837,0,0.0892,0.0883,0,0.163,0.877,94.963,4
spotify:track:1jtYqkgBBidddVbNpydmsy,つらい! やばい! つらい! (feat. 重音テト),!?,薄塩指数;Teto Kasane,7/6/2020,166418,24,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,薄塩指数,0.578,0.903,7,-1.51,0,0.0592,0.326,0,0.382,0.933,182.02,4
spotify:track:6q4E5XPHb7cEOlVUKdfvCY,Tokiwo Fanka,Exit Tunes Presents Kamikyoku Wo Utattemita 7,takamatt,1/8/2015,339500,20,FALSE,thesoundsofspotify,2019-11-01T19:31:31Z,vocaloid,EXIT TUNES,0.64,0.927,5,-3.675,0,0.0663,0.00725,0,0.142,0.563,119.98,4
spotify:track:7HvUUwTk8cy8tfdvpiuTTM,もう生きてるだけで褒めて頂戴,100回吐いたよ！！,100回嘔吐,10/3/2020,250208,20,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,100回嘔吐,0.509,0.941,7,-2.804,1,0.0761,0.25,0,0.253,0.655,153.036,4
spotify:track:09949OWxtlSFXlw3lSGOpb,シャルル - self cover,Corridor,balloon,12/8/2017,233875,49,FALSE,thesoundsofspotify,2023-06-23T16:53:44Z,vocaloid,バルーン,0.521,0.86,1,-3.141,1,0.096,0.00607,0,0.254,0.833,145.005,4
spotify:track:0vYXJR4qb7RflSAdOopuvR,Snowman - Rerec,Snowman (Rerec),halyosy,1/12/2023,222106,41,FALSE,thesoundsofspotify,2023-12-29T17:49:39Z,vocaloid,halyosy,0.543,0.9,2,-3.25,1,0.08,0.0465,0,0.272,0.653,127.034,4
spotify:track:10FzsPAEgBULrpWLyEoOzO,Hatsukoisou - Selfcover,Hatsukoisou (Selfcover),FLG4,28/6/2021,171444,33,FALSE,thesoundsofspotify,2022-03-04T20:25:38Z,vocaloid,FLG4,0.753,0.754,1,-5.438,1,0.0484,0.0555,0.0000221,0.602,0.963,132.932,4
spotify:track:7holX2kLEbDCNgN5pqkkJy,SING&SMILE,period 1,Re:nG,19/6/2009,221052,31,FALSE,thesoundsofspotify,2017-02-19T00:10:28Z,vocaloid,KarenT,0.424,0.874,11,-3.458,0,0.0427,0.113,0,0.321,0.39,94.96,4
spotify:track:7wvqz5HnqDkih9MrERtNhz,透明エレジー,花と水飴、最終電車,n-buna,22/7/2015,222948,47,FALSE,thesoundsofspotify,2022-05-20T16:34:25Z,vocaloid,U&R records,0.636,0.912,2,-3.699,1,0.0398,0.0125,0,0.399,0.93,109.987,4
spotify:track:7dWJCFMjGoBIQO2pdedzk9,Shinkai City Underground,Tokyo Pleasure Ground,tanaka B;TOUYU,1/8/2015,279800,14,FALSE,thesoundsofspotify,2024-06-02T22:25:55Z,vocaloid,EXIT TUNES,0.448,0.989,2,-3.389,1,0.0755,0.00641,0.00448,0.0812,0.665,170.087,4
spotify:track:5SVsFW5SpNWNhcNvOaRgRE,幽光、1/fのゆらめき (feat. 初音ミク),Project SEKAI UNIT IMAGE ALBUM セカイノオト vol.1,卯花ロク;Hatsune Miku,25/8/2023,209106,25,FALSE,thesoundsofspotify,2024-04-05T20:50:38Z,vocaloid,KARENT,0.406,0.85,11,-6.723,0,0.0351,0.000919,0,0.117,0.89,193.1,4
spotify:track:250A8iL3Z2GdLkuXTmP0tb,カナリヤイエロー (feat. 鏡音リン),カナリヤイエロー,YUZY;Kagamine Rin,26/12/2023,194382,13,FALSE,thesoundsofspotify,2024-02-09T21:22:09Z,vocaloid,KARENT,0.485,0.914,11,-6.313,1,0.056,0.0779,0.000119,0.307,0.688,214.961,4
spotify:track:2rspc9gYPyujeXhJmAyYaA,冬月、凜然に帰す。,冬月、凜然に帰す。,廉,19/3/2021,178105,18,FALSE,thesoundsofspotify,2023-06-30T19:34:15Z,vocaloid,廉,0.584,0.851,10,-4.6,0,0.033,0.0136,0,0.315,0.878,95.065,4
spotify:track:2ZSkwABRscUTyZ5qGwd8lF,あの夏のいつかは,あの夏のいつかは,*Luna;Yuaru,14/10/2021,255515,41,FALSE,thesoundsofspotify,2023-04-07T15:26:09Z,"vocaloid,j-pop",*Luna,0.542,0.895,1,-2.803,0,0.0523,0.11,0,0.304,0.453,159.98,4
spotify:track:1fqpUqtqVLbDZXrtmFK1eW,私の恋はヘルファイア (feat. MEIKO),私の恋はヘルファイア,SLAVE.V-V-R,2/11/2021,196140,52,FALSE,thesoundsofspotify,2022-04-26T16:35:42Z,vocaloid,KARENT,0.396,0.731,9,-5.176,1,0.0374,0.0174,0.00549,0.0534,0.351,200.091,4
spotify:track:2wye5xnA5jhNTcu5msG7LJ,ヘラヘラリ,ヘラヘラリ,メドミア,13/4/2022,174769,36,FALSE,thesoundsofspotify,2022-12-15T22:52:42Z,vocaloid,メドミア,0.537,0.926,4,-5.611,0,0.143,0.0835,0.00000118,0.113,0.812,194.928,4
spotify:track:0qkdvb7p3fnDJI9YOjRm2b,Loading Memories (feat. 初音ミク),Loading Memories,SekikomiGohan,16/6/2022,257026,22,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.515,0.714,0,-6.422,1,0.099,0.187,0,0.6,0.579,177.959,4
spotify:track:1jNsuSzHHff8uZKgiblopG,神下り feat. 菅原圭,プラウラー,Shishishishi;Kei Sugawara,29/5/2024,214111,26,FALSE,thesoundsofspotify,2024-06-02T22:25:55Z,"vocaloid,j-pop",ANARCHIC RECORD,0.677,0.677,0,-4.245,1,0.0297,0.0282,0.00000256,0.33,0.617,131.931,4
spotify:track:7tynv6DrqZw0AMugAFWqcc,ハロ/ハワユ(カバー) feat.鹿乃,EXIT TUNES PRESENTS 神曲を歌ってみた 3,Nanou;Kano,20/10/2010,290526,13,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,"vocaloid,j-pop,anime",エグジットチューンズ,0.692,0.557,4,-6.484,1,0.0337,0.283,0.0000152,0.347,0.735,95.031,4
spotify:track:1FcgAZ0BzDW3zOJJxehKHQ,飴と鎖 (feat. 巡音ルカ),CORE-KrnT edit-,otetsu,10/5/2010,217749,32,FALSE,thesoundsofspotify,2021-08-06T13:32:37Z,vocaloid,KARENT,0.544,0.985,9,-2.334,0,0.0771,0.16,0,0.0984,0.678,135.015,4
spotify:track:5eFQV1ZXqRB7qxN8am5W1u,StargazeR -MIKUNOPOLIS in LOS ANGELES Live-,MIKUNOPOLIS in LOS ANGELES “はじめまして、初音ミクです”,Kots Beirne,10/5/2013,239640,20,FALSE,thesoundsofspotify,2024-01-20T07:00:57Z,vocaloid,KARENT,0.358,0.917,6,-6.262,0,0.0646,0.00365,0.000194,0.963,0.39,97.436,4
spotify:track:17je2IoHLAkbt6AGw2iqsD,右肩の蝶 -MIKU EXPO 2014 in INDONESIA Live-,HATSUNE MIKU EXPO 2014 IN INDONESIA [Live],noripy,6/10/2014,168835,29,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.449,0.98,4,-3.229,0,0.111,0.0067,0,0.697,0.499,140.065,4
spotify:track:1baMEh19vK68dkt36sQ2F0,アンサング・メロディー (feat. 初音ミク & GUMI),アンサング・メロディー,monaca:factory,1/6/2022,181816,18,FALSE,thesoundsofspotify,2024-04-20T01:13:02Z,vocaloid,KARENT,0.704,0.919,1,-4.353,0,0.0434,0.00442,0.000754,0.0829,0.716,127.96,4
spotify:track:3sfL93PZ4L11EYWUfBzywQ,なんだっけ！？ (feat. 初音ミク),なんだっけ！？,タケノコ少年,28/7/2021,177777,16,FALSE,thesoundsofspotify,2023-09-29T21:42:05Z,vocaloid,KARENT,0.567,0.823,7,-6.284,1,0.15,0.133,0,0.139,0.894,188.805,4
spotify:track:2damFh3XZdKCS7STVInOPo,メランコリック,Kagaminext feat. 鏡音リン、鏡音レン ―10th ANNIVERSARY BEST―,Junky,17/1/2018,217880,49,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,KARENT,0.473,0.909,5,-2.348,1,0.0461,0.0148,0.000119,0.402,0.684,139.987,3
spotify:track:3PRRtGEeysMfwIcEov0dxd,フェレス (feat. 初音ミク & MEIKO),フェレス,栗山夕璃;Hatsune Miku;MEIKO,19/3/2022,192042,28,FALSE,thesoundsofspotify,2023-04-28T17:47:30Z,vocaloid,KNOWLEDGE ENTERTAINMENT,0.568,0.893,1,-6.483,1,0.0691,0.00731,0,0.386,0.419,110,4
spotify:track:5rlufCxBIuIJEmsfJgYVZ8,嗤うマネキン,Cupid Power,MI8k;GUMI,23/1/2019,210585,29,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,"vocaloid,anime",三宅金物店,0.471,0.924,5,-3.714,0,0.0868,0.196,0.000006,0.0901,0.548,171.057,4
spotify:track:01xhuS2onjqAzLdYxF25fj,天才ロック (feat. 鏡音リン),初音ミク「マジカルミライ」10th Anniversary OFFICIAL ALBUM,Karasuya Sabou;Kagamine Rin,20/7/2022,203000,31,FALSE,thesoundsofspotify,2023-06-17T01:26:18Z,vocaloid,KARENT,0.421,0.909,5,-4.728,0,0.133,0.000124,0.000389,0.164,0.769,195.96,4
spotify:track:7nlO5JmkQL9DtvwbNBVmDK,鬼KYOKAN,KRAD MATRiX,jesus (wonderful Opportunity!!);Reol;Kradness,4/3/2015,211008,24,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,"vocaloid,j-pop,j-rock",エグジットチューンズ,0.312,0.956,6,-1.318,0,0.313,0.0416,0,0.213,0.406,86.454,4
spotify:track:0E5rkxhDvozrBTNRNptqBP,プレデター,プレデター,ルワン,22/5/2019,210576,20,FALSE,thesoundsofspotify,2021-12-24T13:36:45Z,vocaloid,U&R records,0.545,0.806,6,-3.59,0,0.0546,0.00621,0,0.0489,0.754,103.987,4
spotify:track:58XxcSRseOVIuBzWlMdZTS,贖罪,歩き出すのだ、傘がなくとも。,傘村トータ,4/12/2018,259500,46,FALSE,thesoundsofspotify,2023-01-12T17:43:40Z,vocaloid,傘村トータ,0.737,0.349,8,-5.229,1,0.0335,0.924,0,0.0753,0.348,159.98,4
spotify:track:0t9X7vdypTC2niY0GA9DBW,水死体は恋したい,水死体は恋したい,LonePi,4/3/2023,185196,43,FALSE,thesoundsofspotify,2023-04-11T18:46:05Z,vocaloid,LonePi,0.626,0.945,1,-4.116,1,0.0377,0.0077,0.00000862,0.219,0.832,127.016,4
spotify:track:3zag3m0LvGqh7Qsy2N4fA1,Worst Regret,Worst Regret,youまん,23/2/2024,221818,38,FALSE,thesoundsofspotify,2024-04-20T01:13:02Z,vocaloid,youまん,0.417,0.915,4,-2.825,0,0.0768,0.0058,0,0.215,0.591,197.99,4
spotify:track:4lm4sPro6bMKhDUR7dBusx,ヒカレルサテライト,</TearDrop>,tilt-six,22/8/2014,285956,17,FALSE,thesoundsofspotify,2021-10-29T15:43:48Z,vocaloid,KARENT,0.5,0.939,10,-2.441,1,0.0649,0.102,0.00000251,0.0721,0.637,137.961,4
spotify:track:3PqLbqU8kZDeE6gOfV2PyM,命短し恋せよ乙女,最強テットテト音源集,Death Ohagi,10/10/2013,220560,26,FALSE,thesoundsofspotify,2022-03-21T17:32:17Z,vocaloid,KARENT,0.581,0.89,10,-4.23,1,0.0414,0.0795,0,0.211,0.592,110.117,4
spotify:track:0u6Zso3RwdfcNprqFsjwMF,without U,crystaL,HzEdge(crystal P),11/4/2009,190026,14,FALSE,thesoundsofspotify,2023-07-21T22:16:08Z,vocaloid,KarenT,0.491,0.932,9,-3.541,1,0.0488,0.01,0.000123,0.44,0.556,100.028,4
spotify:track:0HXF53eMwo6c447AMXHNyv,Franken X (NILFRUITS×HarumakiGohan),CHIMERA,NILFRUITS;Harumakigohan,16/10/2021,189473,30,FALSE,thesoundsofspotify,2023-01-12T17:43:40Z,vocaloid,CHIMERA Records,0.729,0.782,6,-3.48,0,0.0765,0.0335,0.0000577,0.0752,0.848,130.062,4
spotify:track:2kFDwCeQwzQ4VR21chPl8H,Bad Bard,Bad Bard,HiiragiKirai,18/5/2024,217375,24,FALSE,thesoundsofspotify,2024-05-24T23:07:14Z,vocaloid,HiiragiKirai,0.585,0.937,9,-8.135,1,0.0755,0.0177,0.000152,0.302,0.748,195.063,4
spotify:track:1I4E6dVWXnvwZhbjBWhSb1,Bloody Mary,Bloody Mary,KANKAN,19/2/2021,222000,41,TRUE,thesoundsofspotify,2022-06-10T19:08:56Z,"vocaloid,j-pop",KANKAN,0.621,0.946,6,-1.269,1,0.166,0.0853,0,0.303,0.68,89.993,4
spotify:track:2SXbVX4vHSgxLqOUlCfAcM,Higher,Higher,IA,8/8/2018,212255,24,FALSE,thesoundsofspotify,2021-11-12T14:31:59Z,vocaloid,IA PROJECT,0.786,0.806,6,-5.561,1,0.0477,0.322,0.00000169,0.417,0.672,99.991,4
spotify:track:4VCPDEbo1qOS76l4gkoNzR,バーンアウト (feat. 鏡音リン),SINK,Hikarisyuyo;Kagamine Rin,17/1/2024,205312,8,FALSE,thesoundsofspotify,2024-01-27T02:05:06Z,vocaloid,KARENT,0.624,0.912,2,-11.639,1,0.0416,0.000499,0.0227,0.182,0.932,106.542,4
spotify:track:7y6cPbIzDIXXdufVVWndB6,NORO,NORO,¿?shimon,16/10/2021,138461,37,FALSE,thesoundsofspotify,2024-01-27T02:05:06Z,vocaloid,¿?shimon,0.753,0.694,1,-2.986,0,0.0953,0.00263,0.0115,0.401,0.653,129.943,4
spotify:track:2oOEXrvgd9Q51ydSuksnA1,スーパーマーケット☆フィーバー,ダイナミック自演ズ2016-2020,カルロス袴田(サイゼP),4/11/2021,213837,23,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,U&R records,0.513,0.961,4,-1.83,0,0.13,0.645,0.0005,0.551,0.854,151.983,4
spotify:track:3P07XWzNy76vDdJzE3SrRY,素直じゃなくてごめんなさい。,全然、きれいじゃない。,青谷,17/11/2019,226148,36,FALSE,thesoundsofspotify,2020-12-17T17:39:50Z,vocaloid,青谷,0.588,0.873,1,-2.329,1,0.0293,0.204,0,0.371,0.601,93.009,4
spotify:track:6yKuRTRiaM1fUmxasPWCUu,CHO -DARI-,LIME,23.exe,27/10/2019,159773,24,FALSE,thesoundsofspotify,2024-04-12T22:47:51Z,vocaloid,23.exe,0.704,0.64,0,-5.98,1,0.0532,0.0133,0.174,0.0771,0.92,160.019,4
spotify:track:2zhE6eCThGgAt3KePyko8s,ローファイ・タイムズ,BOYS SEE BOYS,しーくん,21/2/2018,213611,16,FALSE,thesoundsofspotify,2024-05-17T20:28:14Z,vocaloid,ルサンチマン・レコード,0.542,0.966,8,-1.427,1,0.0625,0.0131,0.00021,0.313,0.735,135.017,4
spotify:track:7gspVQa13prQbNABCRacwE,Rendezvous,Rendezvous,Kanaria,16/11/2022,132295,58,FALSE,thesoundsofspotify,2023-09-29T21:42:05Z,"vocaloid,j-pop",Kanaria,0.55,0.526,6,-6.717,0,0.0842,0.0663,0,0.0825,0.962,114.461,4
spotify:track:2IdCKcMOO5FuAGvYqsZ6p3,'''''','''''',x0o0x_,22/8/2021,152338,40,FALSE,thesoundsofspotify,2021-09-10T18:49:06Z,"vocaloid,j-pop",x0o0x_,0.503,0.908,7,-1.45,1,0.121,0.282,0.0000154,0.2,0.796,164.959,4
spotify:track:1z7LDY0ON9jozGPT6v9hjG,Pain (feat. 初音ミク),Pain,オゾン;Hatsune Miku,22/5/2024,148153,10,FALSE,thesoundsofspotify,2024-05-24T23:07:14Z,vocaloid,KARENT,0.636,0.852,8,-4.754,1,0.0934,0.00725,0.000424,0.107,0.958,129.924,4
spotify:track:1nGky7FIqbs5fCpTRvzMEz,alive (シノのセカイRemix) (feat. 鏡音リン),NEXT REMIXERS,市瀬るぽ;シノ;Kagamine Rin,21/6/2023,213124,12,FALSE,thesoundsofspotify,2023-06-30T19:34:15Z,vocaloid,KARENT,0.639,0.897,7,-4.052,1,0.0596,0.0228,0,0.115,0.646,128.011,4
spotify:track:67tlnG5rFhTOOzUEFXdLO3,boku-boku,Crystalloid,AVTechNO!,18/12/2013,258000,20,FALSE,thesoundsofspotify,2022-06-03T16:55:09Z,vocaloid,KARENT,0.475,0.979,8,-6.103,1,0.123,0.0548,0.00282,0.0828,0.872,179.989,4
spotify:track:61h5b9EVrcZWg1Fnc1DC88,骸Attack!!,GREATEST SHITS,Utsu-P,3/10/2018,233069,43,FALSE,thesoundsofspotify,2024-06-02T22:25:55Z,"vocaloid,j-rock",KARENT,0.523,0.982,11,-3.613,0,0.178,0.00241,0.0033,0.433,0.503,90.075,4
spotify:track:6zNOWXQmS0clp1cDfvpcsc,負け犬至上主義,終焉-Re:write-,150P,13/3/2013,208759,19,FALSE,thesoundsofspotify,2024-03-01T21:08:32Z,vocaloid,Victor,0.6,0.862,7,-2.609,1,0.0433,0.0159,0,0.323,0.872,100.009,4
spotify:track:4DtXbUREZByTwyLbfiMPgD,死にたいわけじゃなくて,死にたいわけじゃなくて,Kafu,12/8/2023,228387,0,FALSE,thesoundsofspotify,2023-10-14T00:03:58Z,vocaloid,可不,0.639,0.317,2,-7.856,1,0.0328,0.894,0.000793,0.103,0.451,77.517,4
spotify:track:6XHVwKl5AYrmCDmTss8FX3,愛も酣,愛も酣,立椅子かんな,20/10/2021,207666,18,FALSE,thesoundsofspotify,2024-05-10T19:50:00Z,vocaloid,立椅子かんな,0.557,0.97,1,-2.491,0,0.11,0.000108,0.786,0.171,0.792,145.038,4
spotify:track:32jeA4yPIXDqfjmlju79Qm,おねがいダーリン(カバー),ご注文は松下のあとで【通常盤】,Matsushita,17/2/2016,190720,36,FALSE,thesoundsofspotify,2023-04-14T21:34:00Z,vocaloid,エグジットチューンズ,0.566,0.951,9,-1.49,1,0.205,0.0061,0.0000748,0.23,0.804,179.958,4
spotify:track:3ANnfmA3j0ZGVvwEG0pvT9,バケモノ信者,バケモノ信者,マイキP,4/12/2021,179625,34,FALSE,thesoundsofspotify,2022-07-29T23:38:55Z,vocaloid,マイキP,0.823,0.813,11,-3.844,0,0.0507,0.209,0.000054,0.327,0.813,104.005,4
spotify:track:2xkuYFMjz8q7TCa4O9Setc,林檎売りの泡沫少女 feat.いかさん(カバー),ボクらの最終定理,yukkedoluce,7/1/2015,361500,19,FALSE,thesoundsofspotify,2021-03-26T22:50:40Z,vocaloid,エグジットチューンズ,0.633,0.899,1,-3.704,1,0.04,0.119,0,0.215,0.802,112.564,4
spotify:track:4pMBMYhM5c3yUxlzQ3QW0D,キメラ,ATOLS/MIKU DET EP,ATOLS,2/9/2015,220714,23,FALSE,thesoundsofspotify,2023-05-27T01:05:17Z,vocaloid,KARENT,0.64,0.752,11,-5.834,0,0.0601,0.00214,0.00000349,0.205,0.203,130.042,4
spotify:track:68366MLYrhtUmbOSl8l130,敗北の少年,GUMIFUL!,kemu;GUMI,3/9/2023,221735,31,FALSE,thesoundsofspotify,2023-09-08T17:23:24Z,"vocaloid,anime",株式会社エグジット音楽出版,0.489,0.902,5,-6.15,1,0.0782,0.000427,0.000051,0.0682,0.536,92.448,4
spotify:track:3SpFOof2YRADaxWZC7RaNd,教えて!! 魔法のLyric [advanced mix],CHOM-P BEST TRAX!,TakeponG,20/10/2009,269333,12,FALSE,thesoundsofspotify,2017-09-24T02:45:59Z,vocaloid,KarenT,0.412,0.991,7,-3.504,1,0.0681,0.0578,0.0000262,0.194,0.872,180.062,4
spotify:track:3Vmcg5oAALLeDBQF9Y3X8w,ルーム No.4,ルーム No.4,Chogakusei,18/12/2020,236422,38,FALSE,thesoundsofspotify,2024-05-17T20:28:14Z,"vocaloid,j-pop",NOPA RECORDS,0.81,0.708,1,-5.35,0,0.0397,0.206,0,0.33,0.924,124.997,4
spotify:track:0eAARuSD98FKHlmlKtmVUr,愛するように,愛するように,MIMI,25/1/2023,166185,45,FALSE,thesoundsofspotify,2023-12-22T18:42:55Z,"vocaloid,j-pop",U&R records,0.626,0.471,1,-6.173,1,0.0291,0.814,0.00541,0.155,0.874,187.896,4
spotify:track:1UlIDm0oywz2xccifpksVv,花を唄う (市瀬るぽのセカイRemix) (feat. 初音ミク),NEXT REMIXERS,シノ;市瀬るぽ;Hatsune Miku,21/6/2023,271624,8,FALSE,thesoundsofspotify,2024-05-24T23:07:14Z,vocaloid,KARENT,0.649,0.94,1,-3.172,1,0.0508,0.0169,0.0827,0.351,0.587,128.001,4
spotify:track:7910oN5hlBbGcphkOvfvvh,失楽園ダイブ,失楽園ダイブ,REISAI,22/3/2023,185543,32,FALSE,thesoundsofspotify,2024-02-02T21:19:04Z,vocaloid,Project.9,0.436,0.854,0,-4.156,1,0.145,0.0143,0,0.307,0.828,144.703,4
spotify:track:08Eb6W0AC4WV4hMFATZqoY,可愛くてごめん,ねぇ、好きって痛いよ。～告白実行委員会キャラクターソング集～,HoneyWorks;ちゅーたん(CV:早見沙織),15/3/2023,219840,54,FALSE,thesoundsofspotify,2023-03-17T15:39:27Z,"vocaloid,j-pop,anime",MusicRay'n Inc.,0.641,0.958,2,-4.04,1,0.046,0.147,0.0000044,0.401,0.77,159.95,4
spotify:track:22i5qp0gfjxdrNzcHjxzyZ,カロン,SQUARE FALL,KulfiQ,2011,262148,16,FALSE,thesoundsofspotify,2021-09-24T15:03:05Z,vocaloid,KARENT,0.357,0.872,9,-4.702,0,0.0507,0.0107,0.00007,0.218,0.675,173.91,4
spotify:track:614pnmrQVYzx89gKZAbKXC,ね・ぎ・ら・う・よっ！,ね・ぎ・ら・う・よっ！,U-ji aka RaychoruiP,31/8/2012,255882,6,FALSE,thesoundsofspotify,2024-04-20T01:13:02Z,vocaloid,KARENT,0.642,0.943,9,-2.89,0,0.0389,0.0785,0.000019,0.206,0.939,136.007,4
spotify:track:0xeIpHrNq6JMYJSILmgVJB,キップル・インダストリー (Original Mix),バイバイ、ブラックワールド,millstones,2011,313773,17,FALSE,thesoundsofspotify,2017-02-19T00:10:28Z,vocaloid,KARENT,0.496,0.994,2,-4.055,1,0.0497,0.0146,0.323,0.134,0.371,102.513,4
spotify:track:7GnxRIkFRDwUIf1ochdAmj,Cinderella Magic Stage,Angel Gelato,irucaice;茅野ふたば (CV: 堀越せな);DENONBU,29/10/2023,278423,9,FALSE,thesoundsofspotify,2024-02-02T21:19:04Z,"vocaloid,future bass,j-dance",On Prism Records,0.583,0.939,3,-4.901,1,0.0334,0.0604,0,0.364,0.649,140.037,4
spotify:track:2hh5wSMDjp7G3pmRzBxVwo,シンデレラ,CHOCOLATE MELTDOWN,ジグ,17/11/2019,189635,15,FALSE,thesoundsofspotify,2023-12-09T01:31:14Z,vocaloid,Happy Ice Cream,0.368,0.829,0,-4.271,0,0.28,0.141,0,0.128,0.63,76.437,5
spotify:track:75tQZI2X1VwNOPtOrOrdpl,アスノヨゾラ哨戒班,未完成エイトビーツ,Orangestar,22/4/2015,177773,51,FALSE,thesoundsofspotify,2023-10-21T00:44:25Z,vocaloid,Subcul-rise Record,0.491,0.849,9,-3.831,1,0.0696,0.041,0.00745,0.15,0.218,185.013,4
